order_uuid,session_id,created_at,total_price,status,used_recommendation
order_R0007_0_아메리카노_hot,7,2026-12-30T13:20:00,11000,completed,False
order_R0007_0_아메리카노_ice,7,2026-10-21T08:57:00,5500,completed,False
order_R0007_0_딸기스무디,7,2026-12-18T23:19:00,16500,completed,False
order_R0007_0_망고스무디,7,2026-09-10T21:51:00,11000,completed,False
order_R0008_0_아메리카노_hot,8,2026-08-19T18:50:00,16500,completed,False
order_R0008_0_아메리카노_ice,8,2026-01-08T14:18:00,16500,completed,False
order_R0008_0_프라푸치노,8,2026-10-14T22:56:00,11000,completed,False
order_R0008_0_말차프라페,8,2026-08-09T20:43:00,11000,completed,False
order_R0008_0_레몬에이드,8,2026-12-21T20:54:00,5500,completed,False
order_R0008_0_자몽에이드,8,2026-06-25T22:17:00,5500,completed,False
order_R0009_0_콜드브루,9,2026-09-03T17:51:00,5500,completed,False
order_R0009_0_레몬에이드,9,2026-06-23T04:04:00,5500,completed,False
order_R0009_0_자몽에이드,9,2026-03-23T23:13:00,11000,completed,False
order_R0009_0_딸기스무디,9,2026-02-03T22:44:00,5500,completed,False
order_R0009_0_망고스무디,9,2026-10-24T20:50:00,5500,completed,False
order_R0010_0_카페라떼_hot,10,2026-02-02T12:27:00,5500,completed,False
order_R0010_0_카페라떼_ice,10,2026-11-14T13:41:00,5500,completed,False
order_R0010_0_카푸치노,10,2026-08-01T21:07:00,5500,completed,False
order_R0010_0_드립커피,10,2026-09-26T19:12:00,16500,completed,False
order_R0010_0_레몬에이드,10,2026-02-14T08:43:00,5500,completed,False
order_R0010_0_자몽에이드,10,2026-09-26T22:02:00,11000,completed,False
order_R0011_0_아메리카노_hot,11,2026-06-12T12:16:00,11000,completed,False
order_R0011_0_아메리카노_ice,11,2026-03-15T11:40:00,5500,completed,False
order_R0011_0_카페라떼_hot,11,2026-04-26T18:10:00,5500,completed,False
order_R0011_0_카페라떼_ice,11,2026-08-07T10:13:00,5500,completed,False
order_R0011_0_콜드브루,11,2026-07-10T12:25:00,11000,completed,False
order_R0011_0_복숭아아이스티,11,2026-05-11T18:18:00,11000,completed,False
order_R0011_0_자몽허니블랙티,11,2026-08-01T14:50:00,11000,completed,False
order_R0011_0_딸기스무디,11,2026-06-24T07:24:00,5500,completed,False
order_R0011_0_망고스무디,11,2026-11-03T09:42:00,5500,completed,False
order_R0012_0_아메리카노_hot,12,2026-09-28T15:54:00,5500,completed,False
order_R0012_0_아메리카노_ice,12,2026-01-29T23:56:00,5500,completed,False
order_R0012_0_카페라떼_hot,12,2026-12-22T13:01:00,5500,completed,False
order_R0012_0_카페라떼_ice,12,2026-11-16T00:00:00,5500,completed,False
order_R0012_0_레몬에이드,12,2026-02-08T13:01:00,11000,completed,False
order_R0012_0_자몽에이드,12,2026-10-30T07:04:00,11000,completed,False
order_R0013_0_에스프레소,13,2026-06-07T06:36:00,11000,completed,False
order_R0013_0_아메리카노_hot,13,2026-02-03T17:28:00,5500,completed,False
order_R0013_0_아메리카노_ice,13,2026-02-12T21:23:00,11000,completed,False
order_R0013_0_녹차라떼,13,2026-08-04T14:31:00,5500,completed,False
order_R0013_0_캐모마일티,13,2026-08-13T20:43:00,5500,completed,False
order_R0013_0_레몬에이드,13,2026-05-18T06:16:00,5500,completed,False
order_R0013_0_자몽에이드,13,2026-04-12T06:07:00,5500,completed,False
order_R0014_0_아메리카노_hot,14,2026-12-20T07:57:00,5500,completed,False
order_R0014_0_아메리카노_ice,14,2026-11-18T19:31:00,11000,completed,False
order_R0014_0_카페라떼_hot,14,2026-04-28T06:53:00,11000,completed,False
order_R0014_0_카페라떼_ice,14,2026-09-03T17:43:00,5500,completed,False
order_R0014_0_딸기스무디,14,2026-05-14T11:00:00,16500,completed,False
order_R0014_0_망고스무디,14,2026-03-25T17:10:00,11000,completed,False
order_R0015_0_드립커피,15,2026-06-17T12:05:00,11000,completed,False
order_R0015_0_녹차라떼,15,2026-04-23T00:37:00,5500,completed,False
order_R0015_0_캐모마일티,15,2026-06-19T21:39:00,5500,completed,False
order_R0016_0_콜드브루,16,2026-01-30T06:54:00,5500,completed,False
order_R0016_1_콜드브루,16,2026-06-15T05:41:00,5500,completed,False
order_R0016_0_콜드브루라떼,16,2026-12-19T21:39:00,11000,completed,False
order_R0016_1_콜드브루라떼,16,2026-03-28T21:06:00,11000,completed,False
order_R0016_2_콜드브루라떼,16,2026-08-11T16:47:00,5500,completed,False
order_R0016_3_콜드브루라떼,16,2026-09-23T12:49:00,5500,completed,False
order_R0016_4_콜드브루라떼,16,2026-03-23T17:37:00,5500,completed,False
order_R0016_5_콜드브루라떼,16,2026-08-16T20:27:00,16500,completed,False
order_R0016_0_프라푸치노,16,2026-12-17T13:08:00,5500,completed,False
order_R0016_0_말차프라페,16,2026-03-14T13:52:00,5500,completed,False
order_R0016_0_복숭아아이스티,16,2026-09-20T12:35:00,5500,completed,False
order_R0016_0_자몽허니블랙티,16,2026-09-06T22:37:00,5500,completed,False
order_R0017_0_바닐라라떼,17,2026-09-29T12:12:00,11000,completed,False
order_R0017_0_카라멜마끼아또,17,2026-08-31T23:35:00,5500,completed,False
order_R0017_0_복숭아아이스티,17,2026-04-14T15:07:00,5500,completed,False
order_R0017_0_자몽허니블랙티,17,2026-04-06T17:07:00,11000,completed,False
order_R0017_0_딸기스무디,17,2026-11-25T11:27:00,11000,completed,False
order_R0017_0_망고스무디,17,2026-12-30T18:37:00,5500,completed,False
order_R0018_0_아메리카노_hot,18,2026-02-27T09:30:00,11000,completed,False
order_R0018_0_아메리카노_ice,18,2026-01-19T03:04:00,5500,completed,False
order_R0018_0_카페라떼_hot,18,2026-03-28T20:42:00,11000,completed,False
order_R0018_0_카페라떼_ice,18,2026-04-29T16:11:00,5500,completed,False
order_R0019_0_아메리카노_hot,19,2026-08-08T16:28:00,5500,completed,False
order_R0019_0_아메리카노_ice,19,2026-05-13T04:22:00,5500,completed,False
order_R0019_0_콜드브루라떼,19,2026-09-06T04:07:00,5500,completed,False
order_R0019_1_콜드브루라떼,19,2026-08-02T08:53:00,5500,completed,False
order_R0019_0_바닐라라떼,19,2026-11-14T13:17:00,16500,completed,False
order_R0019_0_카라멜마끼아또,19,2026-03-03T11:47:00,5500,completed,False
order_R0020_0_에스프레소,20,2026-01-27T05:29:00,11000,completed,False
order_R0020_0_카페라떼_hot,20,2026-06-09T16:48:00,11000,completed,False
order_R0020_0_카페라떼_ice,20,2026-03-20T16:07:00,5500,completed,False
order_R0020_0_바닐라라떼,20,2026-01-13T13:11:00,11000,completed,False
order_R0020_0_카라멜마끼아또,20,2026-05-30T08:45:00,5500,completed,False
order_R0020_0_레몬에이드,20,2026-07-03T07:37:00,5500,completed,False
order_R0020_0_자몽에이드,20,2026-06-07T05:13:00,5500,completed,False
order_R0021_0_아메리카노_hot,21,2026-05-01T23:38:00,11000,completed,False
order_R0021_0_아메리카노_ice,21,2026-01-06T05:38:00,5500,completed,False
order_R0021_0_녹차라떼,21,2026-03-01T18:22:00,11000,completed,False
order_R0021_0_캐모마일티,21,2026-10-20T11:10:00,5500,completed,False
order_R0021_0_딸기스무디,21,2026-02-12T13:53:00,5500,completed,False
order_R0021_0_망고스무디,21,2026-02-21T09:36:00,11000,completed,False
order_R0022_0_아메리카노_hot,22,2026-04-29T16:15:00,11000,completed,False
order_R0022_0_아메리카노_ice,22,2026-06-08T20:52:00,5500,completed,False
order_R0022_0_콜드브루,22,2026-08-22T23:38:00,5500,completed,False
order_R0022_1_콜드브루,22,2026-11-15T12:21:00,11000,completed,False
order_R0023_0_아메리카노_hot,23,2026-03-14T08:09:00,11000,completed,False
order_R0023_0_아메리카노_ice,23,2026-09-28T02:59:00,5500,completed,False
order_R0023_0_카페라떼_hot,23,2026-01-09T18:48:00,5500,completed,False
order_R0023_0_카페라떼_ice,23,2026-07-30T15:08:00,5500,completed,False
order_R0023_0_녹차라떼,23,2026-08-14T14:49:00,5500,completed,False
order_R0023_0_캐모마일티,23,2026-07-24T03:05:00,5500,completed,False
order_R0024_0_아메리카노_hot,24,2026-10-15T06:07:00,5500,completed,False
order_R0024_0_아메리카노_ice,24,2026-07-01T02:12:00,5500,completed,False
order_R0024_0_바닐라라떼,24,2026-02-05T20:35:00,11000,completed,False
order_R0024_0_카라멜마끼아또,24,2026-10-20T18:50:00,5500,completed,False
order_R0024_0_복숭아아이스티,24,2026-04-21T15:48:00,5500,completed,False
order_R0024_0_자몽허니블랙티,24,2026-08-29T14:02:00,5500,completed,False
order_R0025_0_콜드브루라떼,25,2026-04-02T21:04:00,11000,completed,False
order_R0025_1_콜드브루라떼,25,2026-03-08T18:17:00,5500,completed,False
order_R0025_2_콜드브루라떼,25,2026-06-27T20:48:00,11000,completed,False
order_R0025_3_콜드브루라떼,25,2026-10-27T10:29:00,5500,completed,False
order_R0025_4_콜드브루라떼,25,2026-12-06T00:33:00,5500,completed,False
order_R0025_5_콜드브루라떼,25,2026-02-14T08:21:00,11000,completed,False
order_R0025_0_바닐라라떼,25,2026-11-26T12:37:00,5500,completed,False
order_R0025_0_카라멜마끼아또,25,2026-12-01T23:36:00,5500,completed,False
order_R0025_0_프라푸치노,25,2026-07-04T11:39:00,16500,completed,False
order_R0025_0_말차프라페,25,2026-07-02T13:24:00,11000,completed,False
order_R0026_0_에스프레소,26,2026-09-22T03:00:00,5500,completed,False
order_R0026_1_에스프레소,26,2026-10-06T04:54:00,5500,completed,False
order_R0026_0_아메리카노_hot,26,2026-03-16T01:28:00,11000,completed,False
order_R0026_0_아메리카노_ice,26,2026-12-05T12:39:00,5500,completed,False
order_R0028_0_아메리카노_hot,28,2026-11-24T12:38:00,11000,completed,False
order_R0028_0_아메리카노_ice,28,2026-09-09T15:45:00,5500,completed,False
order_R0028_0_카페라떼_hot,28,2026-12-02T12:00:00,11000,completed,False
order_R0028_0_카페라떼_ice,28,2026-01-15T19:54:00,11000,completed,False
order_R0028_0_콜드브루라떼,28,2026-03-15T20:31:00,5500,completed,False
order_R0028_0_바닐라라떼,28,2026-02-16T11:21:00,5500,completed,False
order_R0028_0_카라멜마끼아또,28,2026-02-07T17:12:00,11000,completed,False
order_R0028_0_딸기스무디,28,2026-07-21T20:06:00,16500,completed,False
order_R0028_0_망고스무디,28,2026-08-11T17:34:00,16500,completed,False
order_R0029_0_아메리카노_hot,29,2026-01-15T16:39:00,16500,completed,False
order_R0029_0_아메리카노_ice,29,2026-08-17T15:34:00,5500,completed,False
order_R0029_0_카페라떼_hot,29,2026-12-30T07:58:00,11000,completed,False
order_R0029_0_카페라떼_ice,29,2026-11-04T23:33:00,11000,completed,False
order_R0029_0_카푸치노,29,2026-12-13T19:36:00,5500,completed,False
order_R0029_0_딸기스무디,29,2026-02-10T09:38:00,11000,completed,False
order_R0029_0_망고스무디,29,2026-06-15T07:41:00,5500,completed,False
order_R0030_0_아메리카노_hot,30,2026-08-29T01:25:00,11000,completed,False
order_R0030_0_아메리카노_ice,30,2026-03-21T10:55:00,5500,completed,False
order_R0030_0_콜드브루라떼,30,2026-02-18T03:06:00,5500,completed,False
order_R0030_0_프라푸치노,30,2026-11-11T13:48:00,5500,completed,False
order_R0030_0_말차프라페,30,2026-07-14T14:39:00,11000,completed,False
order_R0030_0_레몬에이드,30,2026-06-09T23:38:00,5500,completed,False
order_R0030_0_자몽에이드,30,2026-09-14T17:27:00,11000,completed,False
order_R0031_0_에스프레소,31,2026-01-10T07:45:00,5500,completed,False
order_R0031_0_아메리카노_hot,31,2026-05-12T01:40:00,5500,completed,False
order_R0031_0_아메리카노_ice,31,2026-05-26T15:22:00,11000,completed,False
order_R0031_0_카페라떼_hot,31,2026-03-15T01:12:00,11000,completed,False
order_R0031_0_카페라떼_ice,31,2026-05-27T13:52:00,16500,completed,False
order_R0031_0_프라푸치노,31,2026-03-05T11:24:00,5500,completed,False
order_R0031_0_말차프라페,31,2026-07-23T23:18:00,5500,completed,False
order_R0031_0_복숭아아이스티,31,2026-04-07T15:14:00,5500,completed,False
order_R0031_0_자몽허니블랙티,31,2026-03-06T12:05:00,5500,completed,False
order_R0032_0_에스프레소,32,2026-05-12T15:52:00,5500,completed,False
order_R0032_1_에스프레소,32,2026-02-14T13:13:00,5500,completed,False
order_R0032_0_아메리카노_hot,32,2026-05-02T12:40:00,16500,completed,False
order_R0032_0_아메리카노_ice,32,2026-09-17T06:14:00,11000,completed,False
order_R0032_0_콜드브루라떼,32,2026-10-14T01:22:00,11000,completed,False
order_R0032_0_프라푸치노,32,2026-02-23T22:06:00,11000,completed,False
order_R0032_0_말차프라페,32,2026-10-31T23:38:00,11000,completed,False
order_R0032_0_딸기스무디,32,2026-07-21T00:28:00,5500,completed,False
order_R0032_0_망고스무디,32,2026-09-02T19:56:00,5500,completed,False
order_R0033_0_아메리카노_hot,33,2026-11-25T16:10:00,5500,completed,False
order_R0033_0_아메리카노_ice,33,2026-12-17T21:33:00,11000,completed,False
order_R0034_0_아메리카노_hot,34,2026-04-14T18:05:00,11000,completed,False
order_R0034_0_아메리카노_ice,34,2026-12-05T02:48:00,5500,completed,False
order_R0034_0_카페라떼_hot,34,2026-07-07T04:48:00,5500,completed,False
order_R0034_0_카페라떼_ice,34,2026-08-14T11:36:00,11000,completed,False
order_R0034_0_바닐라라떼,34,2026-08-23T23:36:00,5500,completed,False
order_R0034_0_카라멜마끼아또,34,2026-08-20T11:29:00,5500,completed,False
order_R0034_0_딸기스무디,34,2026-03-19T16:38:00,5500,completed,False
order_R0034_0_망고스무디,34,2026-09-28T12:46:00,16500,completed,False
order_R0035_0_아메리카노_hot,35,2026-11-04T14:25:00,5500,completed,False
order_R0035_0_아메리카노_ice,35,2026-12-06T14:25:00,5500,completed,False
order_R0035_0_콜드브루라떼,35,2026-12-28T21:49:00,16500,completed,False
order_R0035_1_콜드브루라떼,35,2026-05-12T19:14:00,5500,completed,False
order_R0035_0_바닐라라떼,35,2026-05-01T07:00:00,5500,completed,False
order_R0035_0_카라멜마끼아또,35,2026-07-13T09:46:00,5500,completed,False
order_R0036_0_아메리카노_hot,36,2026-08-16T20:06:00,5500,completed,False
order_R0036_0_아메리카노_ice,36,2026-05-19T18:06:00,5500,completed,False
order_R0036_0_카페라떼_hot,36,2026-04-02T09:11:00,5500,completed,False
order_R0036_0_카페라떼_ice,36,2026-01-06T07:58:00,5500,completed,False
order_R0036_0_콜드브루,36,2026-09-16T15:45:00,11000,completed,False
order_R0036_0_바닐라라떼,36,2026-06-27T02:56:00,5500,completed,False
order_R0036_0_카라멜마끼아또,36,2026-05-15T12:36:00,5500,completed,False
order_R0037_0_아메리카노_hot,37,2026-08-14T09:41:00,5500,completed,False
order_R0037_0_아메리카노_ice,37,2026-10-23T14:10:00,5500,completed,False
order_R0037_0_카페라떼_hot,37,2026-07-11T22:27:00,5500,completed,False
order_R0037_0_카페라떼_ice,37,2026-08-22T18:05:00,5500,completed,False
order_R0037_0_카푸치노,37,2026-05-15T11:38:00,5500,completed,False
order_R0037_0_바닐라라떼,37,2026-08-30T11:32:00,16500,completed,False
order_R0037_0_카라멜마끼아또,37,2026-02-06T12:27:00,11000,completed,False
order_R0037_0_녹차라떼,37,2026-09-03T05:27:00,5500,completed,False
order_R0037_0_캐모마일티,37,2026-12-01T15:08:00,5500,completed,False
order_R0037_0_레몬에이드,37,2026-12-13T19:34:00,11000,completed,False
order_R0037_0_자몽에이드,37,2026-05-20T06:04:00,11000,completed,False
order_R0038_0_카페라떼_hot,38,2026-05-02T08:52:00,11000,completed,False
order_R0038_0_카페라떼_ice,38,2026-11-07T11:55:00,11000,completed,False
order_R0039_0_아메리카노_hot,39,2026-07-14T09:27:00,5500,completed,False
order_R0039_0_아메리카노_ice,39,2026-05-21T07:06:00,5500,completed,False
order_R0039_0_바닐라라떼,39,2026-08-07T09:26:00,11000,completed,False
order_R0039_0_카라멜마끼아또,39,2026-10-09T11:43:00,5500,completed,False
order_R0039_0_딸기스무디,39,2026-06-07T06:53:00,5500,completed,False
order_R0039_0_망고스무디,39,2026-03-17T15:53:00,5500,completed,False
order_R0040_0_콜드브루,40,2026-06-29T08:55:00,11000,completed,False
order_R0040_1_콜드브루,40,2026-07-22T15:26:00,5500,completed,False
order_R0040_2_콜드브루,40,2026-09-29T22:37:00,16500,completed,False
order_R0040_3_콜드브루,40,2026-06-11T04:03:00,11000,completed,False
order_R0040_4_콜드브루,40,2026-09-17T07:35:00,5500,completed,False
order_R0040_0_프라푸치노,40,2026-02-13T10:59:00,5500,completed,False
order_R0040_0_말차프라페,40,2026-11-25T12:05:00,11000,completed,False
order_R0040_0_복숭아아이스티,40,2026-12-29T21:15:00,5500,completed,False
order_R0040_0_자몽허니블랙티,40,2026-12-30T01:03:00,5500,completed,False
order_R0041_0_아메리카노_hot,41,2026-08-07T05:44:00,11000,completed,False
order_R0041_0_아메리카노_ice,41,2026-12-10T05:37:00,11000,completed,False
order_R0041_0_드립커피,41,2026-05-27T23:46:00,11000,completed,False
order_R0041_0_바닐라라떼,41,2026-05-14T12:05:00,5500,completed,False
order_R0041_0_카라멜마끼아또,41,2026-07-06T11:55:00,11000,completed,False
order_R0041_0_녹차라떼,41,2026-11-22T17:11:00,5500,completed,False
order_R0041_0_캐모마일티,41,2026-07-20T13:58:00,5500,completed,False
order_R0042_0_아메리카노_hot,42,2026-05-07T14:45:00,11000,completed,False
order_R0042_0_아메리카노_ice,42,2026-02-25T11:19:00,5500,completed,False
order_R0042_0_바닐라라떼,42,2026-03-28T20:01:00,5500,completed,False
order_R0042_0_카라멜마끼아또,42,2026-09-24T15:43:00,5500,completed,False
order_R0042_0_레몬에이드,42,2026-02-12T13:16:00,5500,completed,False
order_R0042_0_자몽에이드,42,2026-03-21T01:26:00,16500,completed,False
order_R0043_0_아메리카노_hot,43,2026-02-21T15:47:00,5500,completed,False
order_R0043_0_아메리카노_ice,43,2026-04-11T16:10:00,11000,completed,False
order_R0043_0_카페라떼_hot,43,2026-08-29T18:02:00,5500,completed,False
order_R0043_0_카페라떼_ice,43,2026-05-10T13:10:00,5500,completed,False
order_R0043_0_콜드브루라떼,43,2026-07-17T19:07:00,5500,completed,False
order_R0043_0_복숭아아이스티,43,2026-11-07T02:03:00,5500,completed,False
order_R0043_0_자몽허니블랙티,43,2026-06-01T15:07:00,5500,completed,False
order_R0043_0_레몬에이드,43,2026-12-07T14:10:00,11000,completed,False
order_R0043_0_자몽에이드,43,2026-10-14T21:53:00,5500,completed,False
order_R0044_0_아메리카노_hot,44,2026-01-27T21:05:00,5500,completed,False
order_R0044_0_아메리카노_ice,44,2026-05-22T19:53:00,5500,completed,False
order_R0045_0_아메리카노_hot,45,2026-04-28T12:30:00,5500,completed,False
order_R0045_0_아메리카노_ice,45,2026-03-12T18:27:00,5500,completed,False
order_R0045_0_카페라떼_hot,45,2026-02-20T02:14:00,5500,completed,False
order_R0045_0_카페라떼_ice,45,2026-09-15T21:41:00,11000,completed,False
order_R0045_0_복숭아아이스티,45,2026-10-02T11:53:00,5500,completed,False
order_R0045_0_자몽허니블랙티,45,2026-06-27T12:29:00,5500,completed,False
order_R0045_0_딸기스무디,45,2026-11-15T22:58:00,11000,completed,False
order_R0045_0_망고스무디,45,2026-11-05T01:33:00,5500,completed,False
order_R0046_0_아메리카노_hot,46,2026-11-27T16:27:00,5500,completed,False
order_R0046_0_아메리카노_ice,46,2026-09-08T10:45:00,5500,completed,False
order_R0046_0_카페라떼_hot,46,2026-11-28T07:52:00,11000,completed,False
order_R0046_0_카페라떼_ice,46,2026-03-30T23:08:00,5500,completed,False
order_R0046_0_카푸치노,46,2026-07-14T17:52:00,16500,completed,False
order_R0046_0_녹차라떼,46,2026-04-25T12:46:00,5500,completed,False
order_R0046_0_캐모마일티,46,2026-09-05T09:31:00,5500,completed,False
order_R0046_0_레몬에이드,46,2026-03-18T14:56:00,11000,completed,False
order_R0046_0_자몽에이드,46,2026-12-08T07:50:00,5500,completed,False
order_R0046_0_딸기스무디,46,2026-06-01T22:06:00,16500,completed,False
order_R0046_0_망고스무디,46,2026-11-03T13:00:00,5500,completed,False
order_R0047_0_아메리카노_hot,47,2026-09-28T19:20:00,16500,completed,False
order_R0047_0_아메리카노_ice,47,2026-12-04T15:42:00,5500,completed,False
order_R0047_0_카페라떼_hot,47,2026-05-22T11:21:00,5500,completed,False
order_R0047_0_카페라떼_ice,47,2026-04-07T15:56:00,11000,completed,False
order_R0047_0_복숭아아이스티,47,2026-01-20T14:45:00,5500,completed,False
order_R0047_0_자몽허니블랙티,47,2026-05-14T21:59:00,11000,completed,False
order_R0047_0_레몬에이드,47,2026-09-19T21:07:00,11000,completed,False
order_R0047_0_자몽에이드,47,2026-08-14T13:29:00,5500,completed,False
order_R0048_0_카페라떼_hot,48,2026-03-04T11:05:00,11000,completed,False
order_R0048_0_카페라떼_ice,48,2026-07-21T08:01:00,5500,completed,False
order_R0048_0_바닐라라떼,48,2026-11-13T22:14:00,11000,completed,False
order_R0048_0_카라멜마끼아또,48,2026-07-14T12:06:00,11000,completed,False
order_R0048_0_녹차라떼,48,2026-11-04T21:32:00,5500,completed,False
order_R0048_0_캐모마일티,48,2026-12-29T05:28:00,5500,completed,False
order_R0049_0_아메리카노_hot,49,2026-02-25T08:38:00,5500,completed,False
order_R0049_0_아메리카노_ice,49,2026-04-30T13:34:00,11000,completed,False
order_R0049_0_레몬에이드,49,2026-01-02T19:51:00,5500,completed,False
order_R0049_0_자몽에이드,49,2026-05-12T08:07:00,16500,completed,False
order_R0050_0_아메리카노_hot,50,2026-11-24T17:52:00,5500,completed,False
order_R0050_0_아메리카노_ice,50,2026-08-16T21:56:00,11000,completed,False
order_R0051_0_아메리카노_hot,51,2026-06-04T14:55:00,5500,completed,False
order_R0051_0_아메리카노_ice,51,2026-01-28T22:04:00,5500,completed,False
order_R0051_0_드립커피,51,2026-01-19T19:22:00,5500,completed,False
order_R0051_0_복숭아아이스티,51,2026-06-13T22:11:00,5500,completed,False
order_R0051_0_자몽허니블랙티,51,2026-05-25T12:58:00,5500,completed,False
order_R0052_0_아메리카노_hot,52,2026-11-16T17:23:00,5500,completed,False
order_R0052_0_아메리카노_ice,52,2026-10-07T14:18:00,11000,completed,False
order_R0052_0_프라푸치노,52,2026-02-13T10:56:00,5500,completed,False
order_R0052_0_말차프라페,52,2026-08-06T06:29:00,5500,completed,False
order_R0052_0_복숭아아이스티,52,2026-08-25T19:14:00,16500,completed,False
order_R0052_0_자몽허니블랙티,52,2026-05-15T08:34:00,16500,completed,False
order_R0053_0_콜드브루,53,2026-09-29T19:14:00,5500,completed,False
order_R0053_1_콜드브루,53,2026-11-24T16:17:00,11000,completed,False
order_R0053_2_콜드브루,53,2026-11-01T23:50:00,5500,completed,False
order_R0053_3_콜드브루,53,2026-08-28T10:43:00,5500,completed,False
order_R0053_0_레몬에이드,53,2026-04-08T18:25:00,5500,completed,False
order_R0053_0_자몽에이드,53,2026-09-10T00:41:00,11000,completed,False
order_R0054_0_아메리카노_hot,54,2026-06-12T07:00:00,5500,completed,False
order_R0054_0_아메리카노_ice,54,2026-01-26T11:26:00,5500,completed,False
order_R0054_0_카페라떼_hot,54,2026-10-22T22:12:00,11000,completed,False
order_R0054_0_카페라떼_ice,54,2026-12-12T05:48:00,11000,completed,False
order_R0054_0_카푸치노,54,2026-03-15T18:32:00,11000,completed,False
order_R0054_0_레몬에이드,54,2026-02-07T17:03:00,5500,completed,False
order_R0054_0_자몽에이드,54,2026-02-26T09:41:00,11000,completed,False
order_R0055_0_아메리카노_hot,55,2026-12-09T21:08:00,5500,completed,False
order_R0055_0_아메리카노_ice,55,2026-09-28T18:16:00,5500,completed,False
order_R0055_0_프라푸치노,55,2026-04-13T11:10:00,5500,completed,False
order_R0055_0_말차프라페,55,2026-12-28T11:02:00,16500,completed,False
order_R0056_0_아메리카노_hot,56,2026-05-02T11:46:00,5500,completed,False
order_R0056_0_아메리카노_ice,56,2026-12-03T04:33:00,5500,completed,False
order_R0056_0_레몬에이드,56,2026-05-30T08:43:00,11000,completed,False
order_R0056_0_자몽에이드,56,2026-07-25T23:38:00,11000,completed,False
order_R0056_0_딸기스무디,56,2026-07-14T06:51:00,5500,completed,False
order_R0056_0_망고스무디,56,2026-10-22T10:51:00,11000,completed,False
order_R0057_0_아메리카노_hot,57,2026-06-22T04:32:00,11000,completed,False
order_R0057_0_아메리카노_ice,57,2026-12-01T17:16:00,5500,completed,False
order_R0057_0_카페라떼_hot,57,2026-05-23T01:02:00,11000,completed,False
order_R0057_0_카페라떼_ice,57,2026-06-28T21:56:00,5500,completed,False
order_R0057_0_레몬에이드,57,2026-08-19T13:39:00,11000,completed,False
order_R0057_0_자몽에이드,57,2026-08-26T06:33:00,5500,completed,False
order_R0057_0_딸기스무디,57,2026-07-21T06:42:00,5500,completed,False
order_R0057_0_망고스무디,57,2026-10-14T16:27:00,5500,completed,False
